"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of apoptotic process","GO:0043065","0.0077679209485672415","2.1096952027416225","648","27","5","19513","ATF4,PTEN,HDAC1,TP53,DAPK2"
"GO:BP","cellular response to amino acid starvation","GO:0034198","0.007800198931517408","2.1078943211866226","45","27","2","19513","ATF4,CDKN1A"
"GO:BP","temperature homeostasis","GO:0001659","0.007823343391735751","2.1066076067521915","175","27","3","19513","ATF4,STAT3,RB1"
"GO:BP","import into nucleus","GO:0051170","0.007823343391735751","2.1066076067521915","175","27","3","19513","CDKN1A,STAT3,TP53"
"GO:BP","positive regulation of developmental growth","GO:0048639","0.007939497814279193","2.1002069665130505","176","27","3","19513","PPIB,TGFBR2,SMAD7"
"GO:BP","negative regulation of smooth muscle cell proliferation","GO:0048662","0.008097898199321402","2.0916276871564996","46","27","2","19513","CDKN1A,PTEN"
"GO:BP","gene silencing by RNA","GO:0031047","0.008174670330931588","2.0875297525935705","178","27","3","19513","DICER1,STAT3,TP53"
"GO:BP","cellular response to organonitrogen compound","GO:0071417","0.008220037188493939","2.0851262176520207","658","27","5","19513","ATF4,PTEN,STAT3,MMP2,TP53"
"GO:BP","symbiotic process","GO:0044403","0.008223843795997441","2.0849251472764045","979","27","6","19513","PPIB,XRCC5,HDAC1,STAT3,TP53,RB1"
"GO:BP","response to nutrient","GO:0007584","0.008268442325795917","2.0825762985524863","179","27","3","19513","PTEN,TGFBR2,CCND1"
"GO:BP","negative regulation of cold-induced thermogenesis","GO:0120163","0.008362672633048542","2.077654903866091","47","27","2","19513","ATF4,RB1"
"GO:BP","regulation of signal transduction by p53 class mediator","GO:1901796","0.008362672633048542","2.077654903866091","180","27","3","19513","HDAC1,TP53,CD44"
"GO:BP","regulation of myelination","GO:0031641","0.008362672633048542","2.077654903866091","47","27","2","19513","PTEN,DICER1"
"GO:BP","regulation of lymphocyte differentiation","GO:0045619","0.008482949400377167","2.0714531234972777","181","27","3","19513","TGFBR2,SMAD7,FOXN1"
"GO:BP","positive regulation of cellular catabolic process","GO:0031331","0.008484380606554043","2.0713798574092954","392","27","4","19513","PTEN,SMAD7,PPARA,PTK2B"
"GO:BP","cell maturation","GO:0048469","0.008591201519361","2.065946093824441","182","27","3","19513","CDKN1A,RB1,PTK2B"
"GO:BP","monocarboxylic acid metabolic process","GO:0032787","0.008606497210807041","2.065173567657107","667","27","5","19513","ATF4,STAT3,TP53,PPARA,PFKP"
"GO:BP","circadian behavior","GO:0048512","0.008625582127191743","2.064211585402988","48","27","2","19513","PTEN,TP53"
"GO:BP","glial cell proliferation","GO:0014009","0.008625582127191743","2.064211585402988","48","27","2","19513","DICER1,PTK2B"
"GO:BP","response to amino acid starvation","GO:1990928","0.008625582127191743","2.064211585402988","48","27","2","19513","ATF4,CDKN1A"
"GO:BP","positive regulation of chromosome organization","GO:2001252","0.008661045261288337","2.0624296918376257","183","27","3","19513","XRCC5,TP53,RB1"
"GO:BP","regulation of cell aging","GO:0090342","0.008918118500931814","2.049726761190396","49","27","2","19513","PTEN,TP53"
"GO:BP","rhythmic behavior","GO:0007622","0.008918118500931814","2.049726761190396","49","27","2","19513","PTEN,TP53"
"GO:BP","regulation of telomerase activity","GO:0051972","0.008918118500931814","2.049726761190396","49","27","2","19513","XRCC5,TP53"
"GO:BP","NAD metabolic process","GO:0019674","0.008918118500931814","2.049726761190396","49","27","2","19513","TP53,PFKP"
"GO:BP","gastrulation","GO:0007369","0.009142396181878306","2.0389399626708995","187","27","3","19513","TGFBR2,MMP2,TP53"
"GO:BP","epithelial cell proliferation","GO:0050673","0.009216533380533992","2.035432399641386","403","27","4","19513","PTEN,CCND1,STAT3,RB1"
"GO:BP","T cell selection","GO:0045058","0.009240544722109837","2.034302426741631","50","27","2","19513","STAT3,FOXN1"
"GO:BP","transforming growth factor beta receptor signaling pathway","GO:0007179","0.009240922484193784","2.0342846727411805","188","27","3","19513","TGFBR2,SMAD7,TP53"
"GO:BP","ameboidal-type cell migration","GO:0001667","0.009328461182017899","2.0301899913313637","405","27","4","19513","TIMP1,PTEN,TGFBR2,PTK2B"
"GO:BP","ossification","GO:0001503","0.009328461182017899","2.0301899913313637","405","27","4","19513","ATF4,SMAD7,MMP2,PTK2B"
"GO:BP","positive regulation of vasculature development","GO:1904018","0.00948101283640529","2.0231452654292434","190","27","3","19513","TGFBR2,STAT3,PTK2B"
"GO:BP","negative regulation of protein phosphorylation","GO:0001933","0.009638902551588665","2.015972410383581","409","27","4","19513","CDKN1A,PTEN,SMAD7,RB1"
"GO:BP","ER-nucleus signaling pathway","GO:0006984","0.009882904970540476","2.0051153805906","52","27","2","19513","ATF4,TP53"
"GO:BP","heart valve morphogenesis","GO:0003179","0.009882904970540476","2.0051153805906","52","27","2","19513","TGFBR2,RB1"
"GO:BP","regulation of synaptic plasticity","GO:0048167","0.009999866452348422","2.0000057999395437","194","27","3","19513","ATF4,PTEN,PTK2B"
"GO:CC","transcription regulator complex","GO:0005667","9.217854653852093e-7","6.035370144066528","431","27","9","19513","ATF4,CCND1,SMAD7,HDAC1,STAT3,TP53,RB1,FOXF2,PPARA"
"GO:CC","nuclear chromosome","GO:0000228","0.000056969843865164496","4.244354970794161","1284","27","11","19513","ATF4,XRCC5,SMAD7,HDAC1,STAT3,TP53,RB1,FOXF2,PPARA,HOXD8,FOXN1"
"GO:CC","nuclear chromatin","GO:0000790","0.000058548096113381044","4.232487222895572","1052","27","10","19513","ATF4,SMAD7,HDAC1,STAT3,TP53,RB1,FOXF2,PPARA,HOXD8,FOXN1"
"GO:CC","chromatin","GO:0000785","0.00016004058217186542","3.795769877478189","1243","27","10","19513","ATF4,SMAD7,HDAC1,STAT3,TP53,RB1,FOXF2,PPARA,HOXD8,FOXN1"
"GO:CC","RNA polymerase II transcription regulator complex","GO:0090575","0.00016004058217186542","3.795769877478189","166","27","5","19513","ATF4,STAT3,TP53,RB1,PPARA"
"GO:CC","nucleus","GO:0005634","0.0002183535045949675","3.6608398332180645","7463","27","22","19513","PPIB,ATF4,XRCC5,CDKN1A,PTEN,CCND1,DICER1,SMAD7,HDAC1,STAT3,DENND2D,MAP3K2,MMP2,TP53,RB1,FOXF2,PPARA,PFKP,PTK2B,HOXD8,DAPK2,FOXN1"
"GO:CC","chromosome","GO:0005694","0.00035100700053934127","3.4546842218097087","1755","27","11","19513","ATF4,XRCC5,SMAD7,HDAC1,STAT3,TP53,RB1,FOXF2,PPARA,HOXD8,FOXN1"
"GO:CC","organelle lumen","GO:0043233","0.0004125450696957976","3.3845285987480835","5876","27","19","19513","PPIB,ATF4,XRCC5,TIMP1,CDKN1A,PTEN,CCND1,SMAD7,HDAC1,STAT3,DENND2D,MAP3K2,TP53,RB1,FOXF2,PPARA,HOXD8,DAPK2,FOXN1"
"GO:CC","intracellular organelle lumen","GO:0070013","0.0004125450696957976","3.3845285987480835","5876","27","19","19513","PPIB,ATF4,XRCC5,TIMP1,CDKN1A,PTEN,CCND1,SMAD7,HDAC1,STAT3,DENND2D,MAP3K2,TP53,RB1,FOXF2,PPARA,HOXD8,DAPK2,FOXN1"
"GO:CC","protein-containing complex","GO:0032991","0.0004125450696957976","3.3845285987480835","5188","27","18","19513","PPIB,ATF4,XRCC5,TIMP1,CDKN1A,TGFBR2,CCND1,DICER1,SMAD7,HDAC1,STAT3,TP53,RB1,CD44,FOXF2,PPARA,PFKP,PTK2B"
"GO:CC","membrane-enclosed lumen","GO:0031974","0.0004125450696957976","3.3845285987480835","5876","27","19","19513","PPIB,ATF4,XRCC5,TIMP1,CDKN1A,PTEN,CCND1,SMAD7,HDAC1,STAT3,DENND2D,MAP3K2,TP53,RB1,FOXF2,PPARA,HOXD8,DAPK2,FOXN1"
"GO:CC","transferase complex, transferring phosphorus-containing groups","GO:0061695","0.0004379445577238102","3.3585808662051755","253","27","5","19513","CDKN1A,CCND1,TP53,RB1,PFKP"
"GO:CC","nuclear lumen","GO:0031981","0.0004379445577238102","3.3585808662051755","4758","27","17","19513","PPIB,ATF4,XRCC5,CDKN1A,PTEN,CCND1,SMAD7,HDAC1,STAT3,DENND2D,MAP3K2,TP53,RB1,FOXF2,PPARA,HOXD8,FOXN1"
"GO:CC","cyclin-dependent protein kinase holoenzyme complex","GO:0000307","0.0004877218403559673","3.311827796112961","43","27","3","19513","CDKN1A,CCND1,RB1"
"GO:CC","intracellular membrane-bounded organelle","GO:0043231","0.000803898265570894","3.0947989083370624","11062","27","25","19513","PPIB,ATF4,XRCC5,TIMP1,CDKN1A,YES1,PTEN,CCND1,DICER1,SMAD7,HDAC1,STAT3,DENND2D,MAP3K2,MMP2,TP53,RB1,CD44,FOXF2,PPARA,PFKP,PTK2B,HOXD8,DAPK2,FOXN1"
"GO:CC","serine/threonine protein kinase complex","GO:1902554","0.00364052339320859","2.4388361739218847","88","27","3","19513","CDKN1A,CCND1,RB1"
"GO:CC","nucleoplasm","GO:0005654","0.00410372699658513","2.3868215386906617","3988","27","14","19513","PPIB,ATF4,XRCC5,CDKN1A,PTEN,CCND1,SMAD7,HDAC1,STAT3,DENND2D,MAP3K2,TP53,RB1,PPARA"
"GO:CC","PML body","GO:0016605","0.004629255437404987","2.334488854647139","102","27","3","19513","PTEN,TP53,RB1"
"GO:CC","cytosol","GO:0005829","0.004629255437404987","2.334488854647139","5204","27","16","19513","XRCC5,CDKN1A,YES1,PTEN,TGFBR2,CCND1,DICER1,SMAD7,HDAC1,STAT3,DENND2D,MAP3K2,TP53,CD44,PFKP,PTK2B"
"GO:CC","protein kinase complex","GO:1902911","0.004629255437404987","2.334488854647139","103","27","3","19513","CDKN1A,CCND1,RB1"
"GO:CC","non-membrane-bounded organelle","GO:0043228","0.008760883600009033","2.05745208980728","4990","27","15","19513","ATF4,XRCC5,CDKN1A,YES1,SMAD7,HDAC1,STAT3,MMP2,TP53,RB1,FOXF2,PPARA,PTK2B,HOXD8,FOXN1"
"GO:CC","membrane-bounded organelle","GO:0043227","0.008760883600009033","2.05745208980728","12544","27","25","19513","PPIB,ATF4,XRCC5,TIMP1,CDKN1A,YES1,PTEN,CCND1,DICER1,SMAD7,HDAC1,STAT3,DENND2D,MAP3K2,MMP2,TP53,RB1,CD44,FOXF2,PPARA,PFKP,PTK2B,HOXD8,DAPK2,FOXN1"
"GO:CC","intracellular non-membrane-bounded organelle","GO:0043232","0.008760883600009033","2.05745208980728","4985","27","15","19513","ATF4,XRCC5,CDKN1A,YES1,SMAD7,HDAC1,STAT3,MMP2,TP53,RB1,FOXF2,PPARA,PTK2B,HOXD8,FOXN1"
"GO:CC","anchoring junction","GO:0070161","0.008760883600009033","2.05745208980728","838","27","6","19513","PPIB,YES1,CCND1,SMAD7,CD44,PTK2B"
"KEGG","Bladder cancer","KEGG:05219","2.254023695702472e-9","8.647041522691538","41","27","6","19513","CDKN1A,CCND1,MMP2,TP53,RB1,DAPK2"
"KEGG","MicroRNAs in cancer","KEGG:05206","2.3476633239585936e-9","8.629364184694804","161","27","8","19513","CDKN1A,PTEN,CCND1,DICER1,HDAC1,STAT3,TP53,CD44"
"KEGG","Pancreatic cancer","KEGG:05212","2.6525976242893018e-8","7.576328623671693","76","27","6","19513","CDKN1A,TGFBR2,CCND1,STAT3,TP53,RB1"
"KEGG","Chronic myeloid leukemia","KEGG:05220","2.6525976242893018e-8","7.576328623671693","76","27","6","19513","CDKN1A,TGFBR2,CCND1,HDAC1,TP53,RB1"
"KEGG","Pathways in cancer","KEGG:05200","2.890237949478189e-8","7.53906640087968","528","27","10","19513","CDKN1A,PTEN,TGFBR2,CCND1,HDAC1,STAT3,MMP2,TP53,RB1,DAPK2"
"KEGG","Hepatitis B","KEGG:05161","3.9424177324134524e-8","7.404237360454774","161","27","7","19513","ATF4,CDKN1A,TGFBR2,STAT3,TP53,RB1,PTK2B"
"KEGG","Prostate cancer","KEGG:05215","6.719571813773974e-8","7.172658400285449","97","27","6","19513","ATF4,CDKN1A,PTEN,CCND1,TP53,RB1"
"KEGG","Viral carcinogenesis","KEGG:05203","1.1888793446695126e-7","6.924862218218229","200","27","7","19513","ATF4,CDKN1A,CCND1,HDAC1,STAT3,TP53,RB1"
"KEGG","Epstein-Barr virus infection","KEGG:05169","1.1888793446695126e-7","6.924862218218229","198","27","7","19513","CDKN1A,CCND1,HDAC1,STAT3,TP53,RB1,CD44"
"KEGG","Human T-cell leukemia virus 1 infection","KEGG:05166","1.821883957752913e-7","6.7394792882370655","216","27","7","19513","ATF4,CDKN1A,PTEN,TGFBR2,CCND1,TP53,RB1"
"KEGG","Human cytomegalovirus infection","KEGG:05163","2.0639125580574158e-7","6.685308706442886","223","27","7","19513","ATF4,CDKN1A,CCND1,STAT3,TP53,RB1,PTK2B"
"KEGG","Non-small cell lung cancer","KEGG:05223","3.758748102644799e-7","6.424956778116195","68","27","5","19513","CDKN1A,CCND1,STAT3,TP53,RB1"
"KEGG","Melanoma","KEGG:05218","4.6395077839021615e-7","6.333528092305959","72","27","5","19513","CDKN1A,PTEN,CCND1,TP53,RB1"
"KEGG","Glioma","KEGG:05214","5.299325754479515e-7","6.275779383179656","75","27","5","19513","CDKN1A,PTEN,CCND1,TP53,RB1"
"KEGG","Cellular senescence","KEGG:04218","5.314187397662557e-7","6.274563134845619","156","27","6","19513","CDKN1A,PTEN,TGFBR2,CCND1,TP53,RB1"
"KEGG","Hepatitis C","KEGG:05160","5.314187397662557e-7","6.274563134845619","157","27","6","19513","CDKN1A,CCND1,STAT3,TP53,RB1,PPARA"
"KEGG","Hepatocellular carcinoma","KEGG:05225","6.721288454265704e-7","6.172547465794329","165","27","6","19513","CDKN1A,PTEN,TGFBR2,CCND1,TP53,RB1"
"KEGG","Small cell lung cancer","KEGG:05222","0.0000011557478101606351","5.937136920763385","92","27","5","19513","CDKN1A,PTEN,CCND1,TP53,RB1"
"KEGG","Endocrine resistance","KEGG:01522","0.0000012863951423057453","5.890625608578361","95","27","5","19513","CDKN1A,CCND1,MMP2,TP53,RB1"
"KEGG","Proteoglycans in cancer","KEGG:05205","0.0000018904117197748803","5.7234435989202375","202","27","6","19513","CDKN1A,CCND1,STAT3,MMP2,TP53,CD44"
"KEGG","Cell cycle","KEGG:04110","0.000004400844722346284","5.356463954640384","124","27","5","19513","CDKN1A,CCND1,HDAC1,TP53,RB1"
"KEGG","FoxO signaling pathway","KEGG:04068","0.000004917662694453276","5.308241263104716","128","27","5","19513","CDKN1A,PTEN,TGFBR2,CCND1,STAT3"
"KEGG","Endometrial cancer","KEGG:05213","0.000006826749524730786","5.165786031236917","58","27","4","19513","CDKN1A,PTEN,CCND1,TP53"
"KEGG","Breast cancer","KEGG:05224","0.000008579991364297991","5.066513149265469","147","27","5","19513","CDKN1A,PTEN,CCND1,TP53,RB1"
"KEGG","Gastric cancer","KEGG:05226","0.000008579991364297991","5.066513149265469","147","27","5","19513","CDKN1A,TGFBR2,CCND1,TP53,RB1"
"KEGG","p53 signaling pathway","KEGG:04115","0.000015274904970585753","4.816021482943254","73","27","4","19513","CDKN1A,PTEN,CCND1,TP53"
"KEGG","Human papillomavirus infection","KEGG:05165","0.000024761710127132372","4.606219364775922","331","27","6","19513","CDKN1A,PTEN,CCND1,HDAC1,TP53,RB1"
"KEGG","Colorectal cancer","KEGG:05210","0.00002733557965261756","4.563271712434062","86","27","4","19513","CDKN1A,TGFBR2,CCND1,TP53"
"KEGG","Kaposi sarcoma-associated herpesvirus infection","KEGG:05167","0.000028090871007359168","4.55143479451771","193","27","5","19513","CDKN1A,CCND1,STAT3,TP53,RB1"
"KEGG","GnRH signaling pathway","KEGG:04912","0.00003484782657033424","4.457824303303287","93","27","4","19513","ATF4,MAP3K2,MMP2,PTK2B"
"KEGG","KEGG root term","KEGG:00000","0.000042545528599714964","4.371146076155435","7702","27","22","19513","ATF4,XRCC5,TIMP1,CDKN1A,YES1,PTEN,TGFBR2,CCND1,DICER1,SMAD7,HDAC1,STAT3,MAP3K2,MMP2,TP53,RB1,CD44,PPARA,PFKP,PTK2B,DAPK2,ABCB5"
"KEGG","AGE-RAGE signaling pathway in diabetic complications","KEGG:04933","0.00004358689834626269","4.360644034378262","100","27","4","19513","TGFBR2,CCND1,STAT3,MMP2"
"KEGG","HIF-1 signaling pathway","KEGG:04066","0.000059457916827332075","4.225790310843209","109","27","4","19513","TIMP1,CDKN1A,STAT3,PFKP"
"KEGG","Thyroid cancer","KEGG:05216","0.00007011224494526109","4.154206126858585","37","27","3","19513","CDKN1A,CCND1,TP53"
"KEGG","Thyroid hormone signaling pathway","KEGG:04919","0.00008464323006337267","4.072407771916492","121","27","4","19513","CCND1,HDAC1,TP53,PFKP"
"KEGG","Cushing syndrome","KEGG:04934","0.000201072294920938","3.696647765265292","152","27","4","19513","ATF4,CDKN1A,CCND1,RB1"
"KEGG","PI3K-Akt signaling pathway","KEGG:04151","0.000391537849152619","3.4072262492290175","352","27","5","19513","ATF4,CDKN1A,PTEN,CCND1,TP53"
"KEGG","Central carbon metabolism in cancer","KEGG:05230","0.0004107101280202827","3.3864645874091006","69","27","3","19513","PTEN,TP53,PFKP"
"KEGG","Transcriptional misregulation in cancer","KEGG:05202","0.00043181519345140377","3.3647020810475934","189","27","4","19513","CDKN1A,TGFBR2,HDAC1,TP53"
"KEGG","Glucagon signaling pathway","KEGG:04922","0.001388511371613804","2.8574505591194117","106","27","3","19513","ATF4,PPARA,PFKP"
"KEGG","Insulin resistance","KEGG:04931","0.0014309041329335572","2.8443894619303896","108","27","3","19513","PTEN,STAT3,PPARA"
"KEGG","MAPK signaling pathway","KEGG:04010","0.0021507140538588507","2.6674173269841295","294","27","4","19513","ATF4,TGFBR2,MAP3K2,TP53"
"KEGG","Relaxin signaling pathway","KEGG:04926","0.002239749682832691","2.6498005162368727","128","27","3","19513","ATF4,TGFBR2,MMP2"
"KEGG","Measles","KEGG:05162","0.0027800240929978805","2.555951440265128","139","27","3","19513","CCND1,STAT3,TP53"
"KEGG","Hippo signaling pathway","KEGG:04390","0.0037919124174903645","2.421141702198927","156","27","3","19513","TGFBR2,CCND1,SMAD7"
"KEGG","JAK-STAT signaling pathway","KEGG:04630","0.004134280804486132","2.383600028991464","162","27","3","19513","CDKN1A,CCND1,STAT3"
"KEGG","Basal cell carcinoma","KEGG:05217","0.009746031850308538","2.0111721736657193","63","27","2","19513","CDKN1A,TP53"
"REAC","Interleukin-4 and Interleukin-13 signaling","REAC:R-HSA-6785807","0.0000021308118377305694","5.67145489915641","107","27","6","19513","TIMP1,CDKN1A,CCND1,STAT3,MMP2,TP53"
"REAC","Signaling by Interleukins","REAC:R-HSA-449147","0.000020361967881989576","4.691180251925189","454","27","8","19513","TIMP1,CDKN1A,YES1,CCND1,STAT3,MMP2,TP53,PTK2B"
"REAC","Cytokine Signaling in Immune system","REAC:R-HSA-1280215","0.00010880801552034955","3.9633391104463507","825","27","9","19513","TIMP1,CDKN1A,YES1,CCND1,STAT3,MMP2,TP53,CD44,PTK2B"
"REAC","Transcriptional activation of p53 responsive genes  ","REAC:R-HSA-69560","0.0007399375657663698","3.1308049234947797","4","27","2","19513","CDKN1A,TP53"
"REAC","Transcriptional  activation of  cell cycle inhibitor p21 ","REAC:R-HSA-69895","0.0007399375657663698","3.1308049234947797","4","27","2","19513","CDKN1A,TP53"
"REAC","Gene expression (Transcription)","REAC:R-HSA-74160","0.0007988162181683056","3.0975531263382647","1466","27","10","19513","CDKN1A,YES1,PTEN,CCND1,DICER1,SMAD7,HDAC1,TP53,RB1,PPARA"
"REAC","Transcriptional regulation by RUNX2","REAC:R-HSA-8878166","0.000843215322757113","3.0740615101386464","118","27","4","19513","CDKN1A,YES1,CCND1,RB1"
"REAC","RUNX3 regulates CDKN1A transcription","REAC:R-HSA-8941855","0.000843215322757113","3.0740615101386464","6","27","2","19513","CDKN1A,TP53"
"REAC","G1/S Transition","REAC:R-HSA-69206","0.000843215322757113","3.0740615101386464","131","27","4","19513","CDKN1A,CCND1,HDAC1,RB1"
"REAC","Generic Transcription Pathway","REAC:R-HSA-212436","0.000843215322757113","3.0740615101386464","1212","27","9","19513","CDKN1A,YES1,PTEN,CCND1,SMAD7,HDAC1,TP53,RB1,PPARA"
"REAC","G1 Phase","REAC:R-HSA-69236","0.000843215322757113","3.0740615101386464","43","27","3","19513","CDKN1A,CCND1,RB1"
"REAC","Cyclin D associated events in G1","REAC:R-HSA-69231","0.000843215322757113","3.0740615101386464","43","27","3","19513","CDKN1A,CCND1,RB1"
"REAC","Immune System","REAC:R-HSA-168256","0.0011230567899340087","2.949598282089947","2079","27","11","19513","XRCC5,TIMP1,CDKN1A,YES1,PTEN,CCND1,STAT3,MMP2,TP53,CD44,PTK2B"
"REAC","RNA Polymerase II Transcription","REAC:R-HSA-73857","0.0011230567899340087","2.949598282089947","1333","27","9","19513","CDKN1A,YES1,PTEN,CCND1,SMAD7,HDAC1,TP53,RB1,PPARA"
"REAC","Mitotic G1 phase and G1/S transition","REAC:R-HSA-453279","0.0011230567899340087","2.949598282089947","148","27","4","19513","CDKN1A,CCND1,HDAC1,RB1"
"REAC","Diseases of signal transduction by growth factor receptors and second messengers","REAC:R-HSA-5663202","0.00248269280110205","2.605077015056794","359","27","5","19513","CDKN1A,PTEN,TGFBR2,HDAC1,STAT3"
"REAC","Signaling by TGF-beta Receptor Complex","REAC:R-HSA-170834","0.002485283484144212","2.604624066255529","71","27","3","19513","TGFBR2,SMAD7,HDAC1"
"REAC","Cellular Senescence","REAC:R-HSA-2559583","0.002485283484144212","2.604624066255529","192","27","4","19513","CDKN1A,STAT3,TP53,RB1"
"REAC","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","REAC:R-HSA-6804116","0.002928140187748345","2.5334081348171633","14","27","2","19513","CDKN1A,TP53"
"REAC","DNA Damage/Telomere Stress Induced Senescence","REAC:R-HSA-2559586","0.0030283428868006115","2.518794953011247","80","27","3","19513","CDKN1A,TP53,RB1"
"REAC","Metabolism of proteins","REAC:R-HSA-392499","0.003051633916365124","2.515467566928991","2005","27","10","19513","ATF4,TIMP1,PTEN,TGFBR2,SMAD7,HDAC1,STAT3,MMP2,TP53,PPARA"
"REAC","Cyclin A:Cdk2-associated events at S phase entry","REAC:R-HSA-69656","0.003051633916365124","2.515467566928991","85","27","3","19513","CDKN1A,CCND1,RB1"
"REAC","Cyclin E associated events during G1/S transition ","REAC:R-HSA-69202","0.003051633916365124","2.515467566928991","83","27","3","19513","CDKN1A,CCND1,RB1"
"REAC","Formation of Senescence-Associated Heterochromatin Foci (SAHF)","REAC:R-HSA-2559584","0.003051633916365124","2.515467566928991","16","27","2","19513","TP53,RB1"
"REAC","Transcriptional regulation by RUNX3","REAC:R-HSA-8878159","0.0039019339872177344","2.4087200822581543","94","27","3","19513","CDKN1A,CCND1,TP53"
"REAC","Signaling by TGFB family members","REAC:R-HSA-9006936","0.004473519796089147","2.349350636489171","100","27","3","19513","TGFBR2,SMAD7,HDAC1"
"REAC","PIP3 activates AKT signaling","REAC:R-HSA-1257604","0.004473519796089147","2.349350636489171","249","27","4","19513","CDKN1A,PTEN,HDAC1,TP53"
"REAC","RUNX2 regulates osteoblast differentiation","REAC:R-HSA-8940973","0.0054818855892951","2.2610700327250712","23","27","2","19513","YES1,RB1"
"REAC","Downregulation of TGF-beta receptor signaling","REAC:R-HSA-2173788","0.005769098537425347","2.2388920431367407","24","27","2","19513","TGFBR2,SMAD7"
"REAC","Signal Transduction","REAC:R-HSA-162582","0.005912347864497872","2.2282400213000755","2697","27","11","19513","CDKN1A,YES1,PTEN,TGFBR2,CCND1,SMAD7,HDAC1,STAT3,MMP2,TP53,PTK2B"
"REAC","REACTOME root term","REAC:0000000","0.0066302717002654984","2.178468674384322","10506","27","23","19513","PPIB,ATF4,XRCC5,TIMP1,CDKN1A,YES1,PTEN,TGFBR2,CCND1,DICER1,SMAD7,HDAC1,STAT3,DENND2D,MMP2,TP53,RB1,CD44,PPARA,PFKP,PTK2B,DAPK2,ABCB5"
"REAC","Intracellular signaling by second messengers","REAC:R-HSA-9006925","0.0066302717002654984","2.178468674384322","289","27","4","19513","CDKN1A,PTEN,HDAC1,TP53"
"REAC","Extracellular matrix organization","REAC:R-HSA-1474244","0.006986325575841927","2.155751179291432","298","27","4","19513","PPIB,TIMP1,MMP2,CD44"
"REAC","Deubiquitination","REAC:R-HSA-5688426","0.006986325575841927","2.155751179291432","297","27","4","19513","PTEN,TGFBR2,SMAD7,TP53"
"REAC","TGF-beta receptor signaling activates SMADs","REAC:R-HSA-2173789","0.00709024621906637","2.1493386830503374","30","27","2","19513","TGFBR2,SMAD7"
"REAC","RUNX2 regulates bone development","REAC:R-HSA-8941326","0.00709024621906637","2.1493386830503374","30","27","2","19513","YES1,RB1"
"REAC","Regulation of TP53 Activity through Acetylation","REAC:R-HSA-6804758","0.00709024621906637","2.1493386830503374","30","27","2","19513","HDAC1,TP53"
"REAC","Cell Cycle, Mitotic","REAC:R-HSA-69278","0.0071951932841660005","2.1429575351367918","546","27","5","19513","CDKN1A,CCND1,HDAC1,TP53,RB1"
"REAC","Oncogene Induced Senescence","REAC:R-HSA-2559585","0.007386318903155019","2.131571945684413","33","27","2","19513","TP53,RB1"
"REAC","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","REAC:R-HSA-2173796","0.007386318903155019","2.131571945684413","32","27","2","19513","SMAD7,HDAC1"
"REAC","Degradation of the extracellular matrix","REAC:R-HSA-1474228","0.007386318903155019","2.131571945684413","140","27","3","19513","TIMP1,MMP2,CD44"
"REAC","Activation of Matrix Metalloproteinases","REAC:R-HSA-1592389","0.007386318903155019","2.131571945684413","33","27","2","19513","TIMP1,MMP2"
"REAC","PTEN Regulation","REAC:R-HSA-6807070","0.007386318903155019","2.131571945684413","138","27","3","19513","PTEN,HDAC1,TP53"
"REAC","Cellular responses to stress","REAC:R-HSA-2262752","0.008084858479689035","2.0923275777400225","579","27","5","19513","ATF4,CDKN1A,STAT3,TP53,RB1"
"REAC","Transcriptional Regulation by VENTX","REAC:R-HSA-8853884","0.008593505396834587","2.065829645951965","38","27","2","19513","CCND1,TP53"
"REAC","Association of TriC/CCT with target proteins during biosynthesis","REAC:R-HSA-390471","0.008593505396834587","2.065829645951965","38","27","2","19513","STAT3,TP53"
"REAC","Signaling by SCF-KIT","REAC:R-HSA-1433557","0.008593505396834587","2.065829645951965","38","27","2","19513","YES1,STAT3"
"REAC","Ovarian tumor domain proteases","REAC:R-HSA-5689896","0.008593505396834587","2.065829645951965","38","27","2","19513","PTEN,TP53"
"REAC","Cellular responses to external stimuli","REAC:R-HSA-8953897","0.008593505396834587","2.065829645951965","593","27","5","19513","ATF4,CDKN1A,STAT3,TP53,RB1"
"REAC","Hemostasis","REAC:R-HSA-109582","0.008649392685483115","2.0630143853216514","613","27","5","19513","TIMP1,YES1,HDAC1,TP53,CD44"
"REAC","PTEN Loss of Function in Cancer","REAC:R-HSA-5674404","0.008649392685483115","2.0630143853216514","1","27","1","19513","PTEN"
"REAC","S Phase","REAC:R-HSA-69242","0.008649392685483115","2.0630143853216514","161","27","3","19513","CDKN1A,CCND1,RB1"
"REAC","TGFBR2 MSI Frameshift Mutants in Cancer","REAC:R-HSA-3642279","0.008649392685483115","2.0630143853216514","1","27","1","19513","TGFBR2"
"REAC","Transcriptional Regulation by TP53","REAC:R-HSA-3700989","0.008649392685483115","2.0630143853216514","356","27","4","19513","CDKN1A,PTEN,HDAC1,TP53"
"REAC","SUMO E3 ligases SUMOylate target proteins","REAC:R-HSA-3108232","0.009758673853380957","2.0106091963999457","169","27","3","19513","HDAC1,TP53,PPARA"
